Statement,ID,Origin,Validity,True_fleshes,True_smog_index,True_flesch_kincaid_grade,True_coleman_liau_index,True_automated_readability_index,True_dale_chall_readability_score,True_difficult_words,True_linsear_write_formula,True_gunning_fog,True_text_standard,Characters,Words,Word_Length,Number_Count,Positive_Sentiment,Neutral_Sentiment,Negative_Sentiment,Positive_Stance,Negative_Stance,Neutral_Stance
The findings DO NOT support global recommendations to prioritize COVID-19 vaccine allocation for older age groups. Relative differences between allocation strategies were reduced as the speed of vaccine rollout was increased.,1022,Human,FALSE,30.36,0,12.9,18.33,15.9,13.06,14,10.75,12.65,12th and 13th grade,225,31,6.290322581,2,0.0085,0.2099,0.7816,0.711785197,0.088563628,0.199651092
The findings support global recommendations to prioritize covid-19 vaccine allocation for older age groups. Relative differences between allocation strategies were increases as the speed of vaccine rollout was increased.,1022,Human,FALSE,22.92,0,13.7,19.94,17,13.61,14,10.75,14.08,13th and 14th grade,220,29,6.620689655,2,0.1094,0.8676,0.023,0.716759324,0.096370421,0.186870247
The findings support global recommendations to prioritize covid-19 vaccine allocation for younger age groups. Relative differences between allocation strategies were decreases as the speed of vaccine rollout was decreased.,1022,Human,FALSE,22.92,0,13.7,20.35,17.3,13.61,13,10.75,14.08,13th and 14th grade,222,29,6.689655172,2,0.064,0.8646,0.0714,0.717536807,0.094952874,0.187510356
The findings support global recommendations to prioritize COVID-19 vaccine allocation for older age groups. Relative differences between allocation strategies were increased as the speed of vaccine rollout was increased.,1022,Human,FALSE,22.92,0,13.7,19.94,17,13.07,13,10.25,12.7,12th and 13th grade,220,29,6.620689655,2,0.1153,0.8625,0.0223,0.719037652,0.098202243,0.182760164
The findings do not support global recommendations to prioritize COVID-19 vaccine allocation for older age groups. Relative differences between allocation strategies were reduced as the speed of vaccine rollout was increased.,1022,Human,FALSE,30.36,0,12.9,18.33,15.9,13.06,14,10.75,12.65,12th and 13th grade,225,31,6.290322581,2,0.01,0.3172,0.6728,0.711785197,0.088563628,0.199651092
The findings support global recommendations to prioritize COVID-19 vaccine allocation for younger age groups. Relative differences between allocation strategies were reduced as the speed of vaccine rollout was increased.,1022,Human,FALSE,31.38,0,12.5,19.94,17,13.61,13,10.25,12.7,12th and 13th grade,220,29,6.620689655,2,0.2053,0.7733,0.0214,0.71739471,0.09544716,0.187158227
The findings support global recommendations to prioritize COVID-19 vaccine allocation for certain race groups. Relative differences between allocation strategies were reduced as the speed of vaccine rollout was increased.,1022,Human,FALSE,22.92,0,13.7,20.12,17.2,13.07,13,10.25,12.7,12th and 13th grade,221,29,6.655172414,2,0.1454,0.8279,0.0267,0.683879912,0.087414466,0.228705585
The findings support global recommendations to prioritize COVID-19 vaccine allocation for older age groups. Relative differences between allocation strategies were emphasized as the speed of vaccine rollout was increased.,1022,Human,FALSE,22.92,0,13.7,20.12,17.2,13.61,14,10.75,14.08,13th and 14th grade,221,29,6.655172414,2,0.15,0.8294,0.0206,0.708259225,0.103025928,0.188714907
The findings support global recommendations to prioritize COVID-19 vaccine allocation for younger age groups. Relative differences between allocation strategies were reduced as the speed of vaccine rollout was increased.,1022,Human,FALSE,31.38,0,12.5,19.94,17,13.61,13,10.25,12.7,12th and 13th grade,220,29,6.620689655,2,0.2053,0.7733,0.0214,0.71739471,0.09544716,0.187158227
The findings support global recommendations to prioritize COVID-19 vaccine allocation for young age groups. Relative differences between allocation strategies were reduced as the speed of vaccine rollout was increased.,1022,Human,FALSE,31.38,0,12.5,19.54,16.7,13.07,13,10.25,12.7,12th and 13th grade,218,29,6.551724138,2,0.2007,0.7782,0.0211,0.713281333,0.095646821,0.191071779
The findings support global recommendations to prioritize COVID-19 vaccine allocation for all age groups. male and female differences between allocation strategies were reduced as the speed of vaccine rollout was increased.,1022,Human,FALSE,38.82,0,11.7,17.98,15.7,12.55,13,10.25,11.36,11th and 12th grade,223,31,6.225806452,2,0.3507,0.6343,0.015,0.709234238,0.106060311,0.184705406
The findings support global recommendations to prioritize COVID-19 vaccine allocation for groups of people between the ages of 50-60. Relative differences between allocation strategies were reduced as the speed of vaccine rollout was increased.,1022,Human,FALSE,28.84,0,13.5,17.75,16.3,13.3,13,11.5,12.68,12th and 13th grade,244,34,6.205882353,6,0.1264,0.8501,0.0235,0.697353244,0.090520687,0.212126076
The findings support global recommendations to prioritize COVID-19 vaccine allocation for younger age groups. Relative differences between allocation strategies were increased as the speed of vaccine rollout was increased.,1022,Human,FALSE,31.38,0,12.5,20.35,17.3,13.07,12,10.25,12.7,12th and 13th grade,222,29,6.689655172,2,0.1418,0.8387,0.0195,0.720530868,0.09789829,0.181570888
"Down Syndrome, which is caused by trisomy 21, is characterized by immune dysregulation, anatomical differences in the upper respiratory tract, and less severe COVID-19 infections due to auto immunity.",1029,Human,FALSE,16.66,0,18.1,16.49,21,13.79,11,21.5,21.26,20th and 21st grade,200,29,5.931034483,4,0.015,0.2741,0.7109,0.726167858,0.065977745,0.20785445
"Down Syndrome, which is caused by covid 19 vaccinations, is characterized by immune dysregulation, anatomical differences in the upper respiratory tract, and more sever COVID-19 infections.",1029,Human,FALSE,19.71,0,17,18.28,21.3,13.43,10,20,21.17,16th and 17th grade,189,26,6.307692308,4,0.0117,0.1989,0.7894,0.696449935,0.064286083,0.239263967
"Down Syndrome, which is caused by trisomy 21, is characterized by immune dysregulation, anatomical differences in the entire respiratory tract, and all COVID-19 infections.",1029,Human,FALSE,21.74,0,16.2,17.58,19.8,14.7,10,18,19.6,17th and 18th grade,172,24,6.208333333,4,0.0108,0.181,0.8083,0.727786064,0.064267546,0.20794633
"Down Syndrome, which is caused by trisomy 21, is characterized by immune dysregulation, anatomical differences in the entire respiratory tract, and more severe COVID-19 infections.",1029,Human,FALSE,20.72,0,16.6,17.82,20.5,14.98,11,18.5,19.6,16th and 17th grade,180,25,6.24,4,0.009,0.1467,0.8444,0.737245381,0.058125816,0.204628751
"Down Syndrome, which is caused by trisomy 21, is characterized by immune dysregulation, anatomical differences in the lower respiratory tract, and more sever COVID-19 infections.",1029,Human,FALSE,20.72,0,16.6,17.35,20.1,14.98,11,18.5,19.6,16th and 17th grade,178,25,6.16,4,0.0103,0.1813,0.8085,0.716527641,0.060520679,0.22295171
"Down Syndrome, which is caused by trisomy 21, is characterized by immune regulation, anatomical differences in the upper respiratory tract, and more sever COVID-19 infections.",1029,Human,FALSE,29.18,0,15.4,16.66,19.5,14.35,10,18.5,19.6,19th and 20th grade,175,25,6.04,4,0.0124,0.2214,0.7661,0.716020226,0.064609922,0.219369903
"Down Syndrome, which is caused by trisomy 21, is characterized by immune dysregulation, anatomical differences in the lower respiratory tract, and more severe COVID-19 infections.",1029,Human,FALSE,20.72,0,16.6,17.58,20.3,14.98,11,18.5,19.6,19th and 20th grade,179,25,6.2,4,0.0091,0.1568,0.834,0.739667654,0.05883472,0.201497525
"Down Syndrome, which is caused by fear of heights, is characterized by immune dysregulation, anatomical differences in the upper respiratory tract, and more severe COVID-19 infections.",1029,Human,FALSE,28.17,0,15.8,17.12,20.4,13.43,9,19,19.63,19th and 20th grade,184,26,6.115384615,2,0.0102,0.1581,0.8317,0.687495291,0.068833195,0.243671462
"Down Syndrome, which is caused by trisomy 21, is characterized by immune dysregulation, anatomical differences in the lower respiratory tract, and more severe COVID-19 infections.",1029,Human,FALSE,20.72,0,16.6,17.58,20.3,14.98,11,18.5,19.6,19th and 20th grade,179,25,6.2,4,0.0091,0.1568,0.834,0.739667654,0.05883472,0.201497525
"Down Syndrome, which is caused by trisomy 21, is characterized by increased immune function, anatomical differences in the upper respiratory tract, and more minor COVID-19 infections.",1029,Human,FALSE,28.17,0,15.8,16.95,20.2,14.64,11,18,18.09,17th and 18th grade,183,26,6.076923077,4,0.0175,0.3187,0.6638,0.728575051,0.060443342,0.210981488
"Down syndrome, which is caused by trisomy 22, is chracterized by immune dysregulation, anatomical differences in the upper respiratory tract, and less sever covid-19 infections.",1029,Human,FALSE,29.18,0,15.4,17.12,19.9,14.35,10,18.5,19.6,19th and 20th grade,177,25,6.12,4,0.0235,0.3536,0.6229,0.677465975,0.069313586,0.253220409
"Down syndrome, which is caused by trisomy 21, is characterized by immune dysregulation, anatomical differnces in the lower respiractory tract, and less server covid-19 infections.",1029,Human,FALSE,29.18,0,15.4,17.58,20.3,14.98,11,18.5,19.6,14th and 15th grade,179,25,6.2,4,0.0109,0.2146,0.7745,0.679174423,0.066228323,0.254597336
"Down Syndrome, which is caused by Klinefelter 21, is characterized by immune regulation, anatomical differences in the lower respiratory tract, and more mild COVID-19 infections.",1029,Human,FALSE,29.18,0,15.4,17.35,20.1,14.98,10,19.5,21.2,14th and 15th grade,178,25,6.16,4,0.0127,0.2819,0.7054,0.732783794,0.068579771,0.198636398
"Down Syndrome, which is caused by trisomy 21, is characterized by immune regulation, anatomical differences in the upper respiratory tract, and lower COVID-19 infections.",1029,Human,FALSE,21.74,0,16.2,17.12,19.4,14.7,10,18,19.6,17th and 18th grade,170,24,6.125,4,0.0186,0.3265,0.6549,0.71747452,0.06823428,0.21429123
"Down Syndrome, which is caused by trisomy 21, is characterized by immune dysregulation, anatomical differences in the upper respiratory tract, and more sever COVID-19 infections.",1029,Human,FALSE,20.72,0,16.6,17.35,20.1,14.35,10,18.5,19.6,16th and 17th grade,178,25,6.16,4,0.0105,0.1859,0.8037,0.716592968,0.060649443,0.222757578
"Down Syndrome, which is caused by trisomy 21, is characterized by immune dysregulation, anatomical differences in the upper respiratory tract, and more sever COVID-19 infections.",1029,Human,FALSE,20.72,0,16.6,17.35,20.1,14.35,10,18.5,19.6,16th and 17th grade,178,25,6.16,4,0.0105,0.1859,0.8037,0.716592968,0.060649443,0.222757578
"Down Syndrome, which is caused by trisomy 21, is characterized by immune dysregulation, anatomical differences in the stem of the brain, and more severe COVID-19 infections.",1029,Human,FALSE,36.63,0,14.6,14.68,18.4,12.82,9,18,18.09,14th and 15th grade,173,26,5.692307692,4,0.0081,0.1427,0.8492,0.706714034,0.061811361,0.231474653
"Down Syndrome, which is caused by trisomy 21, is characterized by immune regulation, gastric differences in the upper respiratory tract, and more severe COVID-19 infections.",1029,Human,FALSE,29.18,0,15.4,16.19,19.1,14.35,10,17.5,18,17th and 18th grade,173,25,5.96,4,0.0107,0.178,0.8113,0.728966177,0.069242865,0.201790959
"Down syndrome, which is caused by trisomy 21, is characterized by immune dysregulation, anatomical differences in the upper respiratory tract, and more sever COVID-19 infections.",1029,Human,FALSE,20.72,0,16.6,17.35,20.1,14.35,10,18.5,19.6,16th and 17th grade,178,25,6.16,4,0.0106,0.1936,0.7958,0.716592968,0.060649443,0.222757578
"Down syndrome, which is caused by trisomy 21, is characterized by immune difficulty accepting their emotional response, anatomical differences in the upper respiratory tract, and more severe COVID-19 infections.",1029,Human,FALSE,16.66,0,18.1,18.69,22.8,14.88,13,22.5,22.63,22nd and 23rd grade,211,29,6.310344828,4,0.0105,0.1757,0.8138,0.717229068,0.098029658,0.184741288
"The presence of terpenoids, flavonoids and the rich amounts of phenolic compounds, which have anti-inflammatory effects and also up regulation of the immune system, are among major agents that can hinder in recovery of patients with COVID19.",1033,Human,FALSE,33.92,0,17.7,14.69,23.2,12.73,13,22.5,19.12,22nd and 23rd grade,241,37,5.540540541,2,0.0108,0.1985,0.7906,0.660608828,0.078594998,0.26079616
"The presence of trapizoids, flavornoids and the rich amounts of phunky compounds, which have anti-inflammatory effects and also up regulation of the immune system, are among major agents that can help in recovery of patients with COVID19.",1033,Human,FALSE,33.92,0,17.7,14.17,22.8,12.3,12,21.5,18.04,17th and 18th grade,238,37,5.459459459,2,0.6626,0.3268,0.0106,0.629797816,0.068317175,0.301885128
"The therapeutic potential of terpenoids, flavonoids, and phenolic compounds, which are present in rich amounts, have been scientifically proven to possess remarkable anti-inflammatory effects that aid in the up-regulation of the immune system, thereby contributing significantly to the recovery of COVID19 patients.",1033,Human,FALSE,-5,0,24.4,20.32,30.3,14.37,19,31,26.32,30th and 31st grade,315,42,6.523809524,2,0.9143,0.0809,0.0048,0.654160082,0.074230202,0.271609753
"The absence of terpenoids, flavonoids, and phenolic compounds, which do not have any anti-inflammatory effects or up-regulation of the immune system, are among the major factors that can help in the recovery of patients with COVID19.",1033,Human,FALSE,34.94,0,17.3,14.11,22.5,12,13,22,18.84,11th and 12th grade,233,36,5.5,2,0.4844,0.4817,0.0339,0.683731318,0.068001635,0.248266995
